year,Infant,Children,Youth,Adult,Elderly,Sum Prediction,Total_Populations,Province,DependencyRatio
2031,6259.206402094718,34960.93425784905,31388.347027231233,143626.1887254845,32468.536528971286,248703.21294163077,322368.92084735323,แม่ฮ่องสอน,0.4210431829104321
2032,6043.752666106982,34268.87231386622,30741.22228904909,145194.84207590908,33258.36581488669,249507.05515981806,326301.987517407,แม่ฮ่องสอน,0.41816890164284753
2033,5828.2989301192465,33576.81036988339,30094.097550866947,146763.49542633368,34048.19510080209,250310.89737800535,330235.05418746074,แม่ฮ่องสอน,0.4153245736544308
2034,5612.845194131511,32884.74842590056,29446.972812684802,148332.14877675826,34838.02438671749,251114.7395961926,334168.12085751456,แม่ฮ่องสอน,0.41250973315138934
2035,5397.391458143775,32192.686481917724,28799.848074502657,149900.80212718283,35627.85367263289,251918.5818143799,338101.1875275683,แม่ฮ่องสอน,0.4097239239480048
2036,5181.937722156039,31500.624537934895,28152.723336320512,151469.45547760744,36417.68295854829,252722.42403256719,342034.25419762207,แม่ฮ่องสอน,0.40696669922016904
2037,4966.483986168302,30808.56259395206,27505.598598138367,153038.108828032,37207.512244463695,253526.26625075444,345967.3208676759,แม่ฮ่องสอน,0.40423762126646684
2038,4751.030250180566,30116.50064996923,26858.473859956222,154606.76217845659,37997.3415303791,254330.1084689417,349900.38753772964,แม่ฮ่องสอน,0.4015362612765387
2039,4535.5765141928305,29424.438705986402,26211.349121774078,156175.41552888116,38787.1708162945,255133.95068712896,353833.4542077834,แม่ฮ่องสอน,0.39886219910646553
2040,4320.122778205094,28732.37676200357,25564.224383591933,157744.06887930573,39577.0001022099,255937.79290531622,357766.5208778372,แม่ฮ่องสอน,0.39621502306092915
2041,4104.669042217358,28040.31481802074,24917.099645409788,159312.72222973034,40366.829388125305,256741.63512350354,361699.58754789096,แม่ฮ่องสอน,0.3935943296819097
2042,3889.215306229622,27348.252874037906,24269.974907227643,160881.3755801549,41156.65867404071,257545.4773416908,365632.6542179447,แม่ฮ่องสอน,0.3909997235436944
2043,3673.761570241886,26656.190930055076,23622.8501690455,162450.0289305795,41946.48795995611,258349.31955987806,369565.72088799847,แม่ฮ่องสอน,0.38843081705397625
2044,3458.3078342541503,25964.128986072246,22975.725430863356,164018.6822810041,42736.31724587151,259153.16177806538,373498.7875580523,แม่ฮ่องสอน,0.38588723026083527
2045,3242.8540982664144,25272.067042089417,22328.60069268121,165587.33563142866,43526.146531786915,259957.00399625264,377431.85422810604,แม่ฮ่องสอน,0.38336859066539836
2046,3027.4003622786786,24580.005098106583,21681.475954499067,167155.98898185324,44315.97581770232,260760.8462144399,381364.9208981598,แม่ฮ่องสอน,0.38087453303998425
2047,2811.946626290942,23887.943154123754,21034.35121631692,168724.64233227784,45105.80510361772,261564.68843262718,385297.9875682136,แม่ฮ่องสอน,0.3784046992515479
2048,2596.492890303206,23195.88121014092,20387.226478134777,170293.29568270242,45895.63438953312,262368.5306508145,389231.05423826736,แม่ฮ่องสอน,0.3759587380902445
2049,2381.03915431547,22503.81926615809,19740.10173995263,171861.949033127,46685.463675448525,263172.3728690017,393164.1209083211,แม่ฮ่องสอน,0.37353630510294006
2050,2165.5854183277343,21811.75732217526,19092.977001770487,173430.6023835516,47475.29296136393,263976.215087189,397097.18757837487,แม่ฮ่องสอน,0.37113706243150413
2013,33703.40614001151,144418.4,147649.43894416542,606730.71039831,116334.4325763492,1048836.388058836,1072709.6207694558,นครสวรรค์,0.3903287208352598
2014,32286.05716929833,144302.05548955617,144597.90504810726,606565.229070838,118638.40518706922,1046389.6519648689,1072776.855868869,นครสวรรค์,0.393025834783813
2015,30883.865112428073,143310.94877694792,142245.03003117707,605945.7618814444,124283.74332898433,1046669.3491309818,1072403.9325457904,นครสวรรค์,0.39893374850999047
2016,29447.041434091487,141497.35700908396,139156.33341442398,606195.7032516807,129756.22455771163,1046052.6596669918,1071469.7136005866,นครสวรรค์,0.40343436149432826
2017,28014.745225314182,139893.44221089353,134837.32954236807,605455.8879498431,134235.04025106426,1042436.445179483,1064667.565818289,นครสวรรค์,0.4081399377273789
2018,26580.19219062834,138203.54176946796,131397.01992616325,604504.2580030711,140339.5190674802,1041024.5309568108,1063504.5743457158,นครสวรรค์,0.41462525229765634
2019,25147.376774248638,136080.77512102385,128499.47148822412,603991.1545564755,145856.56777022415,1039575.3457101962,1062281.7143695722,นครสวรรค์,0.41923365125324763
2020,23722.53981373181,132349.31802074317,125686.76194323765,600888.90409861,152027.2414445913,1034674.765320914,1057605.7211178744,นครสวรรค์,0.42404268912210047
2021,22299.201227203208,129219.86213171562,123664.4524193662,600148.617618033,156165.79194591718,1031497.9253422351,1033456.0390000805,นครสวรรค์,0.4250888358356641
2022,20873.129579025266,124926.17846907183,120961.78693267396,598852.4492625862,160565.76058285887,1026179.3048262161,1027843.4354325392,นครสวรรค์,0.4256168511619295
2023,19457.98101313575,120491.28576163221,118209.00525028877,595474.4293825151,165600.5897765099,1019233.2911840817,1021947.2844347829,นครสวรรค์,0.42813079542540566
2024,18035.504429136403,116572.36087410498,115281.39463601107,593359.5349960569,170315.36106801697,1013564.1560033263,1015122.0156978853,นครสวรรค์,0.43029299271434535
2025,16613.02784513705,112653.43598657775,112353.78402173336,591244.6406095987,175030.13235952402,1007895.0208225709,1008296.7469609878,นครสวรรค์,0.4324861818027558
2026,15190.551261137698,108734.51109905052,109426.17340745566,589129.7462231405,179744.90365103105,1002225.8856418155,1001471.4782240902,นครสวรรค์,0.4347110338307679
2027,13768.074677138346,104815.5862115233,106498.56279317795,587014.8518366823,184459.67494253808,996556.7504610601,994646.2094871926,นครสวรรค์,0.4369682394578323
2028,12345.598093138995,100896.66132399607,103570.95217890025,584899.9574502241,189174.44623404514,990887.6152803046,987820.940750295,นครสวรรค์,0.43925850957753687
2029,10923.121509139644,96977.73643646884,100643.34156462253,582785.063063766,193889.2175255522,985218.4800995493,980995.6720133973,นครสวรรค์,0.441582576064069
2030,9500.644925140292,93058.81154894161,97715.73095034482,580670.1686773078,198603.98881705923,979549.3449187938,974170.4032764998,นครสวรรค์,0.44394119255197007
2031,8078.168341140939,89139.88666141438,94788.12033606712,578555.2742908496,203318.76010856626,973880.2097380382,967345.1345396022,นครสวรรค์,0.4463351352509246
2032,6655.691757141589,85220.96177388715,91860.50972178942,576440.3799043914,208033.53140007332,968211.0745572828,960519.8658027046,นครสวรรค์,0.44876520379743784
2033,5233.215173142238,81302.03688635991,88932.89910751171,574325.4855179331,212748.30269158038,962541.9393765273,953694.597065807,นครสวรรค์,0.4512322221453618
2034,3810.7385891428858,77383.1119988327,86005.288493234,572210.5911314749,217463.0739830874,956872.8041957719,946869.3283289094,นครสวรรค์,0.45373703949735533
2035,2388.2620051435333,73464.18711130545,83077.67787895628,570095.6967450167,222177.84527459444,951203.6690150164,940044.0595920119,นครสวรรค์,0.4562805312794895
2036,965.7854211441845,69545.26222377823,80150.06726467858,567980.8023585585,226892.6165661015,945534.5338342611,933218.7908551142,นครสวรรค์,0.4588636001613482
2037,0.0,65626.337336251,77222.45665040088,565865.9079721003,231607.38785760856,939865.3986535056,926393.5221182166,นครสวรรค์,0.46219733017302916
2038,0.0,61707.41244872377,74294.84603612317,563751.0135856421,236322.15914911559,934196.2634727501,919568.253381319,นครสวรรค์,0.46709741487000916
2039,0.0,57788.48756119654,71367.23542184546,561636.1191991839,241036.93044062261,928527.1282919946,912742.9846444214,นครสวรรค์,0.4720755677206829
2040,0.0,53869.56267366931,68439.62480756776,559521.2248127258,245751.70173212967,922857.9931112393,905917.7159075239,นครสวรรค์,0.47713366937918134
2041,0.0,49950.63778614208,65512.01419329005,557406.3304262676,250466.47302363673,917188.8579304839,899092.4471706263,นครสวรรค์,0.48227366139498773
2042,0.0,46031.712898614845,62584.403579012345,555291.4360398094,255181.24431514376,911519.7227497284,892267.1784337286,นครสวรรค์,0.48749754869778056
2043,0.0,42112.78801108763,59656.79296473463,553176.5416533512,259896.0156066508,905850.587568973,885441.909696831,นครสวรรค์,0.49280740220495445
2044,0.0,38193.8631235604,56729.182350456926,551061.647266893,264610.78689815785,900181.4523882174,878616.6409599334,นครสวรรค์,0.49820536155893724
2045,0.0,34274.938236033166,53801.57173617922,548946.7528804347,269325.5581896649,894512.3172074622,871791.3722230359,นครสวรรค์,0.5036936380019092
2046,0.0,30356.013348505934,50873.961121901506,546831.8584939765,274040.3294811719,888843.1820267065,864966.1034861383,นครสวรรค์,0.509274517396035
2047,0.0,26437.088460978703,47946.35050762381,544716.9641075183,278755.10077267897,883174.0468459511,858140.8347492407,นครสวรรค์,0.5149503633978769
2048,0.0,22518.16357345147,45018.73989334609,542602.0697210601,283469.872064186,877504.9116651956,851315.566012343,นครสวรรค์,0.52072362079625
2049,0.0,18599.23868592424,42091.129279068395,540487.1753346019,288184.6433556931,871835.7764844402,844490.2972754454,นครสวรรค์,0.5265968190234226
2050,0.0,14680.313798397023,39163.51866479068,538372.2809481437,292899.41464720014,866166.6413036848,837665.0285385479,นครสวรรค์,0.5325725758502551
2013,11157.125547768821,47303.73092273417,44978.08654099973,186152.22076459575,36342.04973841082,325933.21351450926,329782.40501438064,อุทัยธานี,0.4101708136595321
2014,10747.576949082852,47129.42739623748,45244.27899482732,186149.27985698346,38047.912871150555,327318.4760682816,330088.50488768634,อุทัยธานี,0.4145531003216178
2015,10397.576948195509,46877.038744023885,44613.78067015817,186186.91362889716,39604.91287336879,327680.2228646435,330704.6466719106,อุทัยธานี,0.4197540603584948
2016,9955.576949566415,46440.13806646382,43367.19855673873,187047.267243102,41007.91287566357,327818.09369153454,331522.25330586015,อุทัยธานี,0.42273226011906556
2017,9462.576950326375,46207.19981708466,41790.88309693145,186891.44457324283,42413.912875618866,326766.0173132042,330541.62414162303,อุทัยธานี,0.4289080430582935
2018,9095.576948448828,45386.29652736209,40950.49132744543,186532.93122610138,44154.91287062698,326120.20889998466,329690.2778118465,อุทัยธานี,0.4335998871443918
2019,8712.576948687247,44614.53826468094,40415.607472726115,186046.2661281961,45786.9128722512,325575.90168654156,328951.5699119802,อุทัยธานี,0.4376631991497211
2020,8426.576947241834,43361.39660836251,40252.05827455571,185083.5044628644,47381.912872802546,324505.44916582695,327961.19402805285,อุทัยธานี,0.44009869202922025
2021,8075.576948210409,42519.04679692289,39553.44699734504,184986.4828987891,49014.9128722363,324149.46651350375,324412.2167548221,อุทัยธานี,0.44361613840106817
2022,7518.576951280049,41623.23447805596,38913.76872212195,184613.08382475853,50557.91287357741,323226.57684979384,323409.69727098726,อุทัยธานี,0.4460301890664492
2023,6964.576951235345,40513.55683624434,37938.73312644138,184247.3101884256,51984.91287530594,321649.0899776526,322474.36186914874,อุทัยธานี,0.4476565907509922
2024,6544.153900480239,39511.58265132702,37149.07022406103,183891.51700820925,53535.82574876543,320632.149532843,321194.72831836424,อุทัยธานี,0.45055780726786393
2025,6123.730849725132,38509.60846640971,36359.40732168069,183535.72382799294,55086.73862222492,319615.2090880334,319915.09476757975,อุทัยธานี,0.4534892492480171
2026,5703.307798970027,37507.63428149239,35569.74441930033,183179.9306477766,56637.651495684404,318598.2686432238,318635.46121679526,อุทัยธานี,0.45645139150734493
2027,5282.8847482149195,36505.66009657508,34780.081516919985,182824.13746756027,58188.564369143896,317581.3281984142,317355.82766601077,อุทัยธานี,0.45944471885935434
2028,4862.461697459814,35503.68591165776,33990.41861453964,182468.34428734393,59739.47724260339,316564.3877536045,316076.1941152263,อุทัยธานี,0.4624697263796931
2029,4442.038646704707,34501.71172674045,33200.75571215929,182112.5511071276,61290.390116062874,315547.44730879494,314796.5605644418,อุทัยธานี,0.4655269196791206
2030,4021.615595949601,33499.73754182313,32411.092809778944,181756.75792691126,62841.30298952236,314530.50686398527,313516.9270136573,อุทัยธานี,0.4686168151852375
2031,3601.1925451944944,32497.763356905816,31621.429907398597,181400.96474669495,64392.21586298185,313513.5664191757,312237.2934628728,อุทัยธานี,0.4717399404333054
2032,3180.769494439388,31495.7891719885,30831.76700501825,181045.17156647862,65943.12873644134,312496.6259743661,310957.6599120883,อุทัยธานี,0.47489683436649993
2033,2760.3464436842814,30493.814987071186,30042.1041026379,180689.37838626228,67494.04160990083,311479.6855295565,309678.0263613038,อุทัยธานี,0.4780880476459562
2034,2339.923392929176,29491.84080215387,29252.441200257552,180333.58520604594,69044.95448336031,310462.74508474686,308398.3928105193,อุทัยธานี,0.481314142970981
2035,1919.5003421740694,28489.866617236556,28462.778297877205,179977.7920258296,70595.86735681981,309445.80463993724,307118.7592597348,อุทัยธานี,0.4845756954098234
2036,1499.077291418963,27487.89243231924,27673.115395496854,179621.99884561327,72146.7802302793,308428.8641951276,305839.12570895033,อุทัยธานี,0.4878732927414117
2037,1078.6542406638564,26485.918247401925,26883.452493116507,179266.20566539696,73697.69310373878,307411.923750318,304559.4921581659,อุทัยธานี,0.4912075358084831
2038,658.2311899087499,25483.94406248461,26093.78959073616,178910.41248518063,75248.60597719828,306394.98330550845,303279.85860738135,อุทัยธานี,0.4945790388825532
2039,237.80813915364342,24481.9698775673,25304.126688355813,178554.6193049643,76799.51885065777,305378.04286069877,302000.2250565969,อุทัยธานี,0.49798843004118754
2040,0.0,23479.995692649984,24514.463785975466,178198.82612474795,78350.43172411725,304361.1024158892,300720.5915058124,อุทัยธานี,0.5023372047368685
2041,0.0,22478.02150773267,23724.800883595115,177843.03294453162,79901.34459757674,303344.16197107953,299440.95795502793,อุทัยธานี,0.5079151973851466
2042,0.0,21476.047322815353,22935.137981214768,177487.23976431528,81452.25747103622,302327.2215262699,298161.32440424344,อุทัยธานี,0.5135569488380005
2043,0.0,20474.073137898038,22145.47507883442,177131.44658409897,83003.17034449572,301310.28108146036,296881.69085345895,อุทัยธานี,0.5192635585640979
2044,0.0,19472.098952980723,21355.81217645407,176775.65340388264,84554.08321795521,300293.34063665074,295602.05730267445,อุทัยธานี,0.5250361514575093
2045,0.0,18470.124768063408,20566.149274073723,176419.8602236663,86104.99609141471,299276.4001918412,294322.42375188996,อุทัยธานี,0.5308758785769397
2046,0.0,17468.150583146093,19776.486371693376,176064.06704344996,87655.9089648742,298259.45974703156,293042.79020110547,อุทัยธานี,0.5367839179109039
2047,0.0,16466.176398228778,18986.82346931303,175708.27386323363,89206.82183833368,297242.5193022219,291763.156650321,อุทัยธานี,0.5427614751699111
2048,0.0,15464.202213311462,18197.160566932682,175352.4806830173,90757.73471179316,296225.5788574123,290483.5230995365,อุทัยธานี,0.5488097846067802
2049,0.0,14462.228028394147,17407.49766455233,174996.68750280098,92308.64758525265,295208.6384126027,289203.889548752,อุทัยธานี,0.5549301098662558
2050,0.0,13460.253843476832,16617.834762171984,174640.89432258465,93859.56045871215,294191.6979677931,287924.2559979675,อุทัยธานี,0.561123744865156
2013,24749.13125,107389.04497357583,103796.10933879392,412747.8218093717,66259.70409843356,714941.811470175,729522.0,กำแพงเพชร,0.3840871383020874
2014,24652.529868107595,107634.50509256223,101828.59173206768,413385.5873111718,69174.4685457102,716675.6825496196,729311.4795461538,กำแพงเพชร,0.3910247654295871
2015,24054.293101446194,106582.09464879168,100134.93721626722,413801.1959087675,72372.05841823823,716944.5792935108,730100.7501314374,กำแพงเพชร,0.3950071479389181
2016,22282.098353311943,106044.81439705021,98115.19746274238,414900.48792126094,75481.47166077171,716824.0697951372,730786.0652845872,กำแพงเพชร,0.3972751520425324
2017,20979.984512726773,105187.14587016354,96064.64244363336,415575.29557661444,78498.70867574235,716305.7770788805,729885.8570346048,กำแพงเพชร,0.4000192788908773
2018,19332.01492549426,104053.38053719804,93921.48928276854,415515.6075909975,82090.9895477928,714913.4818842511,729087.4851229744,กำแพงเพชร,0.4033400517383215
2019,18478.2223515501,101422.13788675799,91454.34326341705,415968.12092197646,85542.50106395668,712865.3254876583,727330.9536254845,กำแพงเพชร,0.4048753766392248
2020,17827.95946995566,98321.24880976952,89621.96839509334,414761.81812624884,89243.11285263133,709776.1076536987,724827.3764501495,กำแพงเพชร,0.40721436061399974
2021,17101.0434525508,95738.76787888292,88175.35269715865,415131.13189400535,92732.94123540416,708879.2371580019,710299.1532780429,กำแพงเพชร,0.40844447441169907
2022,16250.572407801734,93269.6556052267,86938.17008058057,414499.1068221789,95877.25854442292,706834.7634602108,706939.2129837947,กำแพงเพชร,0.409617505555501
2023,15126.694815725847,90175.92352940585,85581.89549054117,413028.69351311366,98867.72211158015,702780.9294603667,704318.4163269949,กำแพงเพชร,0.40947854891067154
2024,14170.788315115919,87417.75745637319,83875.18298781358,412285.55100098054,102141.07562887266,699890.3553891558,700173.9164467446,กำแพงเพชร,0.4106121412763047
2025,13214.881814505989,84659.59138334054,82168.47048508599,411542.4084888475,105414.42914616514,696999.7813179452,696029.4165664944,กำแพงเพชร,0.4117569836956029
2026,12258.975313896059,81901.42531030788,80461.7579823584,410799.2659767144,108687.78266345765,694109.2072467344,691884.9166862441,กำแพงเพชร,0.41291324447624195
2027,11303.068813286129,79143.25923727523,78755.0454796308,410056.1234645813,111961.13618075015,691218.6331755237,687740.4168059939,กำแพงเพชร,0.4140810953000385
2028,10347.162312676199,76385.09316424257,77048.33297690321,409312.9809524482,115234.48969804266,688328.0591043128,683595.9169257437,กำแพงเพชร,0.415260711307929
2029,9391.25581206627,73626.92709120992,75341.62047417561,408569.83844031516,118507.84321533516,685437.4850331021,679451.4170454934,กำแพงเพชร,0.41645227118753114
2030,8435.34931145634,70868.76101817726,73634.90797144803,407826.6959281821,121781.19673262766,682546.9109618914,675306.9171652432,กำแพงเพชร,0.41765595726337784
2031,7479.442810846411,68110.5949451446,71928.19546872043,407083.553416049,125054.55024992017,679656.3368906807,671162.417284993,กำแพงเพชร,0.4188719555899203
2032,6523.536310236481,65352.428872111945,70221.48296599285,406340.41090391594,128327.90376721267,676765.7628194698,667017.9174047427,กำแพงเพชร,0.42010045604739954
